[	3.54210e-01	1.39840e-01	7.84440e-01	3.37590e-01	-8.77980e-02	]	-8.34098e-01	1.08883e+00	4.84526e-01
[	3.23800e-01	1.07530e-01	7.44270e-01	3.09460e-01	-1.04870e-01	]	-8.14015e-01	1.09767e+00	5.09656e-01
[	2.90870e-01	7.28290e-02	7.00830e-01	2.78930e-01	-1.23530e-01	]	-7.91777e-01	1.10689e+00	5.35323e-01
[	2.55540e-01	3.58610e-02	6.54220e-01	2.46080e-01	-1.43700e-01	]	-7.67248e-01	1.11636e+00	5.61397e-01
[	2.17990e-01	-3.16110e-03	6.04650e-01	2.11090e-01	-1.65240e-01	]	-7.40316e-01	1.12591e+00	5.87732e-01
[	1.78520e-01	-4.39240e-02	5.52470e-01	1.74260e-01	-1.87910e-01	]	-7.10904e-01	1.13534e+00	6.14159e-01
[	1.37530e-01	-8.60030e-02	4.98170e-01	1.35970e-01	-2.11400e-01	]	-6.78990e-01	1.14441e+00	6.40494e-01
[	9.55680e-02	-1.28860e-01	4.42380e-01	9.67350e-02	-2.35330e-01	]	-6.44625e-01	1.15284e+00	6.66532e-01
[	5.32540e-02	-1.71870e-01	3.85870e-01	5.71590e-02	-2.59240e-01	]	-6.07954e-01	1.16035e+00	6.92053e-01
[	1.13190e-02	-2.14300e-01	3.29540e-01	1.79420e-02	-2.82620e-01	]	-5.69236e-01	1.16666e+00	7.16823e-01
[	-2.94480e-02	-2.55380e-01	2.74390e-01	-2.01600e-02	-3.04920e-01	]	-5.28877e-01	1.17152e+00	7.40599e-01
[	-6.82400e-02	-2.94320e-01	2.21460e-01	-5.63770e-02	-3.25640e-01	]	-4.87443e-01	1.17473e+00	7.63129e-01
[	-1.04280e-01	-3.30370e-01	1.71760e-01	-8.99710e-02	-3.44310e-01	]	-4.45680e-01	1.17623e+00	7.84164e-01
[	-1.36890e-01	-3.62880e-01	1.26270e-01	-1.20300e-01	-3.60560e-01	]	-4.04519e-01	1.17604e+00	8.03455e-01
[	-1.65510e-01	-3.91330e-01	8.57990e-02	-1.46840e-01	-3.74190e-01	]	-3.65058e-01	1.17437e+00	8.20766e-01
[	-1.89760e-01	-4.15380e-01	5.09960e-02	-1.69260e-01	-3.85120e-01	]	-3.28537e-01	1.17158e+00	8.35876e-01
[	-2.09460e-01	-4.34860e-01	2.23020e-02	-1.87410e-01	-3.93470e-01	]	-2.96267e-01	1.16814e+00	8.48586e-01
[	-2.24560e-01	-4.49790e-01	-3.41880e-05	-2.01270e-01	-3.99460e-01	]	-2.69549e-01	1.16464e+00	8.58726e-01
[	-2.24560e-01	-4.49790e-01	-3.41880e-05	-2.01270e-01	-3.99460e-01	]	-2.69549e-01	1.16464e+00	8.58726e-01
[	-2.09460e-01	-4.34860e-01	2.23020e-02	-1.87410e-01	-3.93470e-01	]	-2.96267e-01	1.16814e+00	8.48586e-01
[	-1.89760e-01	-4.15380e-01	5.09960e-02	-1.69260e-01	-3.85120e-01	]	-3.28537e-01	1.17158e+00	8.35876e-01
[	-1.65510e-01	-3.91330e-01	8.57990e-02	-1.46840e-01	-3.74190e-01	]	-3.65058e-01	1.17437e+00	8.20766e-01
[	-1.36890e-01	-3.62880e-01	1.26270e-01	-1.20300e-01	-3.60560e-01	]	-4.04519e-01	1.17604e+00	8.03455e-01
[	-1.04280e-01	-3.30370e-01	1.71760e-01	-8.99710e-02	-3.44310e-01	]	-4.45680e-01	1.17623e+00	7.84164e-01
[	-6.82400e-02	-2.94320e-01	2.21460e-01	-5.63770e-02	-3.25640e-01	]	-4.87443e-01	1.17473e+00	7.63129e-01
[	-2.94480e-02	-2.55380e-01	2.74390e-01	-2.01600e-02	-3.04920e-01	]	-5.28877e-01	1.17152e+00	7.40599e-01
[	1.13190e-02	-2.14300e-01	3.29540e-01	1.79420e-02	-2.82620e-01	]	-5.69236e-01	1.16666e+00	7.16823e-01
[	5.32540e-02	-1.71870e-01	3.85870e-01	5.71590e-02	-2.59240e-01	]	-6.07954e-01	1.16035e+00	6.92053e-01
[	9.55680e-02	-1.28860e-01	4.42380e-01	9.67350e-02	-2.35330e-01	]	-6.44625e-01	1.15284e+00	6.66532e-01
[	1.37530e-01	-8.60030e-02	4.98170e-01	1.35970e-01	-2.11400e-01	]	-6.78990e-01	1.14441e+00	6.40494e-01
[	1.78520e-01	-4.39240e-02	5.52470e-01	1.74260e-01	-1.87910e-01	]	-7.10904e-01	1.13534e+00	6.14159e-01
[	2.17990e-01	-3.16110e-03	6.04650e-01	2.11090e-01	-1.65240e-01	]	-7.40316e-01	1.12591e+00	5.87732e-01
[	2.55540e-01	3.58610e-02	6.54220e-01	2.46080e-01	-1.43700e-01	]	-7.67248e-01	1.11636e+00	5.61397e-01
[	2.90870e-01	7.28290e-02	7.00830e-01	2.78930e-01	-1.23530e-01	]	-7.91777e-01	1.10689e+00	5.35323e-01
[	3.23800e-01	1.07530e-01	7.44270e-01	3.09460e-01	-1.04870e-01	]	-8.14015e-01	1.09767e+00	5.09656e-01
[	3.54210e-01	1.39840e-01	7.84440e-01	3.37590e-01	-8.77980e-02	]	-8.34098e-01	1.08883e+00	4.84526e-01
[	3.82090e-01	1.69710e-01	8.21320e-01	3.63300e-01	-7.23510e-02	]	-8.52178e-01	1.08044e+00	4.60043e-01
[	4.07470e-01	1.97160e-01	8.54970e-01	3.86620e-01	-5.85020e-02	]	-8.68412e-01	1.07258e+00	4.36299e-01
[	4.30450e-01	2.22250e-01	8.85510e-01	4.07650e-01	-4.61940e-02	]	-8.82956e-01	1.06528e+00	4.13373e-01
[	4.51140e-01	2.45080e-01	9.13110e-01	4.26500e-01	-3.53420e-02	]	-8.95965e-01	1.05855e+00	3.91325e-01
[	4.69700e-01	2.65780e-01	9.37950e-01	4.43320e-01	-2.58430e-02	]	-9.07587e-01	1.05237e+00	3.70204e-01
[	4.86270e-01	2.84480e-01	9.60230e-01	4.58270e-01	-1.75840e-02	]	-9.17959e-01	1.04675e+00	3.50049e-01
[	5.01030e-01	3.01330e-01	9.80170e-01	4.71510e-01	-1.04450e-02	]	-9.27212e-01	1.04164e+00	3.30886e-01
[	5.14150e-01	3.16500e-01	9.97980e-01	4.83210e-01	-4.30550e-03	]	-9.35464e-01	1.03703e+00	3.12733e-01
[	5.25780e-01	3.30120e-01	1.01390e+00	4.93530e-01	9.53390e-04	]	-9.42825e-01	1.03287e+00	2.95602e-01
[	5.36100e-01	3.42350e-01	1.02800e+00	5.02620e-01	5.44600e-03	]	-9.49394e-01	1.02912e+00	2.79498e-01
[	5.45250e-01	3.53320e-01	1.04060e+00	5.10630e-01	9.28090e-03	]	-9.55263e-01	1.02576e+00	2.64421e-01
[	5.53370e-01	3.63170e-01	1.05190e+00	5.17710e-01	1.25600e-02	]	-9.60512e-01	1.02273e+00	2.50368e-01
[	5.60610e-01	3.72020e-01	1.06200e+00	5.23980e-01	1.53780e-02	]	-9.65217e-01	1.02002e+00	2.37335e-01
[	5.67070e-01	3.79990e-01	1.07100e+00	5.29550e-01	1.78240e-02	]	-9.69442e-01	1.01758e+00	2.25313e-01
[	5.72870e-01	3.87190e-01	1.07910e+00	5.34550e-01	1.99780e-02	]	-9.73249e-01	1.01539e+00	2.14294e-01
[	5.78130e-01	3.93710e-01	1.08650e+00	5.39060e-01	2.19150e-02	]	-9.76691e-01	1.01340e+00	2.04271e-01
[	5.82930e-01	3.99640e-01	1.09320e+00	5.43200e-01	2.37040e-02	]	-9.79818e-01	1.01161e+00	1.95237e-01
[	5.87360e-01	4.05080e-01	1.09940e+00	5.47030e-01	2.54100e-02	]	-9.82673e-01	1.00997e+00	1.87187e-01
[	5.91510e-01	4.10090e-01	1.10520e+00	5.50650e-01	2.70930e-02	]	-9.85297e-01	1.00846e+00	1.80116e-01
[	5.95460e-01	4.14750e-01	1.11060e+00	5.54130e-01	2.88090e-02	]	-9.87727e-01	1.00707e+00	1.74025e-01
[	5.99270e-01	4.19130e-01	1.11580e+00	5.57540e-01	3.06120e-02	]	-9.89997e-01	1.00577e+00	1.68916e-01
[	6.03020e-01	4.23280e-01	1.12080e+00	5.60950e-01	3.25540e-02	]	-9.92138e-01	1.00455e+00	1.64795e-01
[	6.06770e-01	4.27280e-01	1.12570e+00	5.64420e-01	3.46880e-02	]	-9.94182e-01	1.00337e+00	1.61675e-01
[	6.10590e-01	4.31170e-01	1.13060e+00	5.68020e-01	3.70580e-02	]	-9.96154e-01	1.00224e+00	1.59571e-01
[	6.14670e-01	4.35150e-01	1.13580e+00	5.71940e-01	3.98190e-02	]	-9.98145e-01	1.00108e+00	1.58504e-01
[	6.18700e-01	4.38890e-01	1.14080e+00	5.75870e-01	4.27360e-02	]	-1.00000e+00	1.00000e+00	1.58504e-01
